,avoir,dire,voir,faire,pouvoir,vouloir,jeune,savoir,aller,devoir,regarder,croire,connaître,être,venir,trouver,prendre,petit,aimer,répondre,demander,mettre,parler,suivre,entendre,sentir,comprendre,penser,attendre,tenir,laisser,cher,pauvre,apercevoir,quitter,lever,sortir,passer,reprendre,revenir,donner,chercher,appeler,entrer,rester,arriver,sembler,arrêter,reconnaître,paraître,continuer,demande,retrouver,prier,ouvrir,rencontrer,écrier,tourner,partir,recevoir,songer,interrompre,murmurer,lire,répéter,rendre,vieux,apprendre,revoir,interroger,essayer,ignorer,jeter,écouter,saisir,espérer,remercier,montrer,considérer,ajouter,sourire,tendre,envoyer,bon,sûr,porter,perdre,oublier,conduire,craindre,avancer,demeurer,seul,rejoindre,poursuivre,remarquer,asseoir,tuer,devenir,grand
1934_Veuzit-Max-du_La-chataigneraie.book --- me piémont,0.03816793893129771,0.03816793893129771,0.011450381679389313,0.030534351145038167,0.019083969465648856,0.03816793893129771,0.0,0.026717557251908396,0.0,0.03435114503816794,0.007633587786259542,0.015267175572519083,0.007633587786259542,0.0,0.011450381679389313,0.003816793893129771,0.007633587786259542,0.0,0.0,0.011450381679389313,0.0,0.011450381679389313,0.007633587786259542,0.011450381679389313,0.019083969465648856,0.011450381679389313,0.007633587786259542,0.0,0.003816793893129771,0.022900763358778626,0.003816793893129771,0.003816793893129771,0.0,0.0,0.003816793893129771,0.007633587786259542,0.0,0.0,0.011450381679389313,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.011450381679389313,0.011450381679389313,0.003816793893129771,0.0,0.011450381679389313,0.003816793893129771,0.0,0.0,0.003816793893129771,0.003816793893129771,0.0,0.003816793893129771,0.011450381679389313,0.0,0.003816793893129771,0.011450381679389313,0.007633587786259542,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.007633587786259542,0.0,0.007633587786259542,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.003816793893129771,0.0
1934_Veuzit-Max-du_La-chataigneraie.book --- le colonel chaumont,0.05045871559633028,0.009174311926605505,0.027522935779816515,0.009174311926605505,0.022935779816513763,0.013761467889908258,0.01834862385321101,0.009174311926605505,0.03669724770642202,0.03211009174311927,0.013761467889908258,0.013761467889908258,0.03669724770642202,0.01834862385321101,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.0,0.0,0.0,0.009174311926605505,0.013761467889908258,0.0045871559633027525,0.009174311926605505,0.0045871559633027525,0.0,0.0045871559633027525,0.013761467889908258,0.0,0.009174311926605505,0.0,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.0045871559633027525,0.0,0.0,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0,0.0,0.0,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0,0.0045871559633027525,0.0,0.009174311926605505,0.0,0.0045871559633027525,0.009174311926605505,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0,0.03211009174311927,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.0,0.0,0.013761467889908258,0.0,0.0,0.0045871559633027525,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.0,0.0,0.009174311926605505,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0045871559633027525,0.0045871559633027525
1905_Delly_L'etincelle.book --- isabelle,0.02721518987341772,0.029746835443037974,0.02531645569620253,0.015822784810126583,0.0189873417721519,0.00949367088607595,0.07341772151898734,0.010759493670886076,0.00949367088607595,0.008860759493670886,0.010126582278481013,0.018354430379746836,0.014556962025316455,0.00569620253164557,0.007594936708860759,0.012658227848101266,0.005063291139240506,0.008227848101265823,0.010759493670886076,0.005063291139240506,0.0031645569620253164,0.005063291139240506,0.0018987341772151898,0.006329113924050633,0.008227848101265823,0.00949367088607595,0.007594936708860759,0.0037974683544303796,0.0031645569620253164,0.004430379746835443,0.0037974683544303796,0.006962025316455696,0.008860759493670886,0.006962025316455696,0.005063291139240506,0.007594936708860759,0.005063291139240506,0.0031645569620253164,0.0031645569620253164,0.0031645569620253164,0.0018987341772151898,0.002531645569620253,0.0012658227848101266,0.002531645569620253,0.0018987341772151898,0.0037974683544303796,0.005063291139240506,0.00569620253164557,0.0031645569620253164,0.0018987341772151898,0.006962025316455696,0.0012658227848101266,0.0012658227848101266,0.002531645569620253,0.0012658227848101266,0.005063291139240506,0.0012658227848101266,0.00569620253164557,0.0006329113924050633,0.0012658227848101266,0.005063291139240506,0.0031645569620253164,0.005063291139240506,0.0018987341772151898,0.002531645569620253,0.005063291139240506,0.0006329113924050633,0.0018987341772151898,0.0037974683544303796,0.0,0.0006329113924050633,0.0012658227848101266,0.002531645569620253,0.0037974683544303796,0.0006329113924050633,0.0006329113924050633,0.0012658227848101266,0.0006329113924050633,0.005063291139240506,0.0,0.0018987341772151898,0.0031645569620253164,0.0,0.0012658227848101266,0.0006329113924050633,0.0,0.0018987341772151898,0.0018987341772151898,0.0018987341772151898,0.0012658227848101266,0.00569620253164557,0.016455696202531647,0.0,0.0018987341772151898,0.0,0.0018987341772151898,0.0037974683544303796,0.0,0.002531645569620253,0.004430379746835443
1905_Delly_L'etincelle.book --- madame norand,0.03081232492997199,0.08403361344537816,0.022408963585434174,0.03081232492997199,0.03361344537815126,0.028011204481792718,0.0028011204481792717,0.01680672268907563,0.014005602240896359,0.008403361344537815,0.0,0.0196078431372549,0.0056022408963585435,0.0028011204481792717,0.008403361344537815,0.011204481792717087,0.0056022408963585435,0.0,0.0028011204481792717,0.014005602240896359,0.01680672268907563,0.0028011204481792717,0.0056022408963585435,0.0196078431372549,0.0028011204481792717,0.0056022408963585435,0.0056022408963585435,0.011204481792717087,0.0,0.0056022408963585435,0.0056022408963585435,0.0028011204481792717,0.0,0.008403361344537815,0.0,0.0056022408963585435,0.011204481792717087,0.0056022408963585435,0.0,0.0,0.011204481792717087,0.0028011204481792717,0.0,0.0056022408963585435,0.0,0.0,0.01680672268907563,0.0056022408963585435,0.0,0.0,0.0056022408963585435,0.0028011204481792717,0.0,0.0056022408963585435,0.0,0.0028011204481792717,0.0028011204481792717,0.0056022408963585435,0.0,0.0028011204481792717,0.0028011204481792717,0.0056022408963585435,0.0028011204481792717,0.0,0.008403361344537815,0.0028011204481792717,0.014005602240896359,0.0028011204481792717,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0056022408963585435,0.0028011204481792717,0.0,0.0,0.0,0.0028011204481792717,0.0028011204481792717,0.0,0.0,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0056022408963585435,0.0,0.0,0.011204481792717087,0.0,0.0,0.0,0.0056022408963585435,0.0028011204481792717,0.0,0.0028011204481792717,0.0028011204481792717
1905_Delly_L'etincelle.book --- gabriel,0.0228310502283105,0.0776255707762557,0.0502283105022831,0.0182648401826484,0.0228310502283105,0.0045662100456621,0.0319634703196347,0.0182648401826484,0.0136986301369863,0.0045662100456621,0.0,0.0182648401826484,0.0182648401826484,0.0,0.0091324200913242,0.0136986301369863,0.0182648401826484,0.0,0.0228310502283105,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0182648401826484,0.0045662100456621,0.0136986301369863,0.0045662100456621,0.0091324200913242,0.0045662100456621,0.0,0.0,0.0136986301369863,0.0,0.0,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0,0.0045662100456621,0.0,0.0,0.0,0.0045662100456621,0.0091324200913242,0.0,0.0045662100456621,0.0,0.0045662100456621,0.0091324200913242,0.0136986301369863,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0,0.0091324200913242,0.0,0.0,0.0,0.0,0.0091324200913242,0.0045662100456621,0.0,0.0,0.0045662100456621,0.0136986301369863,0.0,0.0045662100456621,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0091324200913242,0.0136986301369863,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.0
1905_Delly_L'etincelle.book --- antoinette,0.07692307692307693,0.057692307692307696,0.00641025641025641,0.01282051282051282,0.00641025641025641,0.019230769230769232,0.0,0.01282051282051282,0.019230769230769232,0.02564102564102564,0.01282051282051282,0.00641025641025641,0.019230769230769232,0.00641025641025641,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.00641025641025641,0.0,0.00641025641025641,0.01282051282051282,0.0,0.01282051282051282,0.00641025641025641,0.00641025641025641,0.01282051282051282,0.0,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.02564102564102564,0.04487179487179487,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.01282051282051282,0.0,0.0,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282,0.0,0.00641025641025641,0.0,0.0,0.0,0.01282051282051282,0.00641025641025641,0.0,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905_Delly_L'etincelle.book --- m. marnel,0.026845637583892617,0.087248322147651,0.020134228187919462,0.006711409395973154,0.013422818791946308,0.013422818791946308,0.0,0.013422818791946308,0.0,0.0,0.020134228187919462,0.013422818791946308,0.0,0.013422818791946308,0.020134228187919462,0.026845637583892617,0.006711409395973154,0.0,0.0,0.0,0.0,0.020134228187919462,0.006711409395973154,0.006711409395973154,0.026845637583892617,0.0,0.013422818791946308,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.006711409395973154,0.013422818791946308,0.0,0.006711409395973154,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.006711409395973154,0.006711409395973154,0.0,0.006711409395973154,0.0,0.013422818791946308,0.006711409395973154,0.006711409395973154,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.013422818791946308,0.0,0.0,0.006711409395973154,0.0,0.0,0.006711409395973154,0.013422818791946308,0.0,0.0,0.013422818791946308,0.006711409395973154,0.0,0.0,0.006711409395973154,0.0,0.0
1905_Delly_L'etincelle.book --- sylvie,0.023529411764705882,0.047058823529411764,0.0,0.047058823529411764,0.047058823529411764,0.09411764705882353,0.011764705882352941,0.023529411764705882,0.011764705882352941,0.011764705882352941,0.0,0.023529411764705882,0.023529411764705882,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0
1905_Delly_L'etincelle.book --- m. arlys,0.0297029702970297,0.09900990099009901,0.0594059405940594,0.019801980198019802,0.039603960396039604,0.0,0.0594059405940594,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.009900990099009901,0.0,0.039603960396039604,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.019801980198019802,0.009900990099009901,0.0,0.009900990099009901,0.0,0.0,0.0,0.009900990099009901,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.009900990099009901,0.0,0.0297029702970297,0.009900990099009901,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905_Delly_L'etincelle.book --- mademoiselle bernardine,0.037037037037037035,0.037037037037037035,0.024691358024691357,0.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.024691358024691357,0.024691358024691357,0.0,0.0,0.012345679012345678,0.037037037037037035,0.0,0.012345679012345678,0.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.0,0.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.024691358024691357,0.012345679012345678,0.0,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.0
1905_Delly_L'etincelle.book --- danielle,0.030303030303030304,0.030303030303030304,0.0,0.010101010101010102,0.0,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.030303030303030304,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.020202020202020204,0.010101010101010102,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.010101010101010102,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.010101010101010102,0.0,0.020202020202020204,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.030303030303030304,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.0,0.030303030303030304,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905_Delly_L'etincelle.book --- régine,0.0,0.047058823529411764,0.0,0.0,0.023529411764705882,0.011764705882352941,0.03529411764705882,0.0,0.023529411764705882,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
1955_Delly_Ourida.book --- m. de varouze,0.036231884057971016,0.03260869565217391,0.02355072463768116,0.021739130434782608,0.041666666666666664,0.034420289855072464,0.018115942028985508,0.02717391304347826,0.014492753623188406,0.0036231884057971015,0.014492753623188406,0.018115942028985508,0.009057971014492754,0.014492753623188406,0.014492753623188406,0.012681159420289856,0.009057971014492754,0.019927536231884056,0.012681159420289856,0.007246376811594203,0.007246376811594203,0.010869565217391304,0.005434782608695652,0.0,0.0018115942028985507,0.0018115942028985507,0.005434782608695652,0.009057971014492754,0.0036231884057971015,0.005434782608695652,0.016304347826086956,0.0018115942028985507,0.010869565217391304,0.0036231884057971015,0.0036231884057971015,0.0018115942028985507,0.0018115942028985507,0.007246376811594203,0.0018115942028985507,0.0,0.0036231884057971015,0.0018115942028985507,0.0018115942028985507,0.0036231884057971015,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.0018115942028985507,0.0,0.005434782608695652,0.005434782608695652,0.0,0.0,0.0,0.0018115942028985507,0.0,0.0,0.0018115942028985507,0.005434782608695652,0.0,0.009057971014492754,0.0036231884057971015,0.0,0.0018115942028985507,0.0036231884057971015,0.0,0.0,0.0036231884057971015,0.0036231884057971015,0.0036231884057971015,0.0,0.005434782608695652,0.007246376811594203,0.0018115942028985507,0.005434782608695652,0.007246376811594203,0.0,0.0036231884057971015,0.0018115942028985507,0.0018115942028985507,0.0,0.0018115942028985507,0.0,0.007246376811594203,0.0,0.0036231884057971015,0.0036231884057971015,0.0018115942028985507,0.0018115942028985507,0.005434782608695652,0.0018115942028985507,0.0036231884057971015,0.0,0.0,0.0,0.0018115942028985507,0.0,0.0,0.0036231884057971015,0.0
1955_Delly_Ourida.book --- orso,0.050078247261345854,0.028169014084507043,0.02034428794992175,0.017214397496087636,0.010954616588419406,0.02190923317683881,0.03129890453834116,0.023474178403755867,0.025039123630672927,0.012519561815336464,0.012519561815336464,0.006259780907668232,0.010954616588419406,0.004694835680751174,0.009389671361502348,0.014084507042253521,0.006259780907668232,0.03129890453834116,0.009389671361502348,0.00782472613458529,0.01564945226917058,0.004694835680751174,0.003129890453834116,0.001564945226917058,0.010954616588419406,0.001564945226917058,0.004694835680751174,0.006259780907668232,0.004694835680751174,0.004694835680751174,0.001564945226917058,0.010954616588419406,0.006259780907668232,0.00782472613458529,0.004694835680751174,0.006259780907668232,0.004694835680751174,0.006259780907668232,0.004694835680751174,0.004694835680751174,0.006259780907668232,0.004694835680751174,0.001564945226917058,0.0,0.004694835680751174,0.003129890453834116,0.003129890453834116,0.0,0.009389671361502348,0.003129890453834116,0.001564945226917058,0.001564945226917058,0.0,0.001564945226917058,0.001564945226917058,0.0,0.0,0.003129890453834116,0.001564945226917058,0.006259780907668232,0.004694835680751174,0.001564945226917058,0.003129890453834116,0.0,0.003129890453834116,0.001564945226917058,0.0,0.0,0.0,0.0,0.001564945226917058,0.0,0.001564945226917058,0.001564945226917058,0.001564945226917058,0.001564945226917058,0.001564945226917058,0.004694835680751174,0.006259780907668232,0.006259780907668232,0.003129890453834116,0.001564945226917058,0.003129890453834116,0.001564945226917058,0.001564945226917058,0.003129890453834116,0.001564945226917058,0.0,0.0,0.001564945226917058,0.0,0.003129890453834116,0.001564945226917058,0.003129890453834116,0.001564945226917058,0.001564945226917058,0.0,0.0,0.001564945226917058,0.001564945226917058
1955_Delly_Ourida.book --- angelica,0.061461794019933555,0.03986710963455149,0.018272425249169437,0.019933554817275746,0.018272425249169437,0.006644518272425249,0.03488372093023256,0.02823920265780731,0.011627906976744186,0.006644518272425249,0.013289036544850499,0.011627906976744186,0.009966777408637873,0.009966777408637873,0.013289036544850499,0.011627906976744186,0.011627906976744186,0.008305647840531562,0.0033222591362126247,0.0049833887043189366,0.006644518272425249,0.0049833887043189366,0.006644518272425249,0.0049833887043189366,0.0,0.0033222591362126247,0.0049833887043189366,0.006644518272425249,0.0,0.006644518272425249,0.0033222591362126247,0.014950166112956811,0.0016611295681063123,0.0,0.013289036544850499,0.0,0.0033222591362126247,0.0016611295681063123,0.006644518272425249,0.0,0.006644518272425249,0.0049833887043189366,0.0049833887043189366,0.006644518272425249,0.006644518272425249,0.0033222591362126247,0.0016611295681063123,0.0033222591362126247,0.0,0.0049833887043189366,0.0033222591362126247,0.0033222591362126247,0.0,0.0,0.0033222591362126247,0.0,0.0016611295681063123,0.0033222591362126247,0.0033222591362126247,0.0016611295681063123,0.0,0.008305647840531562,0.0033222591362126247,0.0,0.0033222591362126247,0.0,0.0,0.0016611295681063123,0.0,0.0049833887043189366,0.0033222591362126247,0.006644518272425249,0.0033222591362126247,0.0049833887043189366,0.0033222591362126247,0.0049833887043189366,0.0,0.0016611295681063123,0.006644518272425249,0.008305647840531562,0.0,0.0,0.0016611295681063123,0.0016611295681063123,0.0,0.0,0.0016611295681063123,0.0033222591362126247,0.0,0.013289036544850499,0.0049833887043189366,0.0,0.0,0.0033222591362126247,0.008305647840531562,0.0,0.0049833887043189366,0.0,0.0049833887043189366,0.0
1955_Delly_Ourida.book --- medjine,0.07231040564373897,0.01763668430335097,0.02821869488536155,0.014109347442680775,0.019400352733686066,0.010582010582010581,0.021164021164021163,0.008818342151675485,0.012345679012345678,0.010582010582010581,0.003527336860670194,0.010582010582010581,0.010582010582010581,0.010582010582010581,0.012345679012345678,0.015873015873015872,0.003527336860670194,0.026455026455026454,0.008818342151675485,0.014109347442680775,0.005291005291005291,0.005291005291005291,0.003527336860670194,0.0,0.007054673721340388,0.001763668430335097,0.0,0.003527336860670194,0.003527336860670194,0.005291005291005291,0.003527336860670194,0.008818342151675485,0.04585537918871252,0.0,0.003527336860670194,0.0,0.001763668430335097,0.001763668430335097,0.0,0.003527336860670194,0.003527336860670194,0.0,0.003527336860670194,0.001763668430335097,0.003527336860670194,0.0,0.001763668430335097,0.0,0.003527336860670194,0.005291005291005291,0.0,0.001763668430335097,0.001763668430335097,0.0,0.003527336860670194,0.001763668430335097,0.001763668430335097,0.003527336860670194,0.001763668430335097,0.003527336860670194,0.007054673721340388,0.001763668430335097,0.007054673721340388,0.001763668430335097,0.001763668430335097,0.003527336860670194,0.001763668430335097,0.003527336860670194,0.0,0.001763668430335097,0.005291005291005291,0.001763668430335097,0.008818342151675485,0.007054673721340388,0.0,0.0,0.005291005291005291,0.0,0.001763668430335097,0.001763668430335097,0.0,0.001763668430335097,0.0,0.001763668430335097,0.001763668430335097,0.008818342151675485,0.0,0.0,0.0,0.003527336860670194,0.0,0.001763668430335097,0.003527336860670194,0.001763668430335097,0.0,0.0,0.0,0.003527336860670194,0.001763668430335097,0.0
1955_Delly_Ourida.book --- gérault,0.05322128851540616,0.0392156862745098,0.0196078431372549,0.01680672268907563,0.025210084033613446,0.025210084033613446,0.01680672268907563,0.011204481792717087,0.01680672268907563,0.011204481792717087,0.008403361344537815,0.014005602240896359,0.01680672268907563,0.014005602240896359,0.0028011204481792717,0.008403361344537815,0.008403361344537815,0.011204481792717087,0.01680672268907563,0.0056022408963585435,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.0,0.0028011204481792717,0.0,0.0028011204481792717,0.0056022408963585435,0.0028011204481792717,0.0056022408963585435,0.0028011204481792717,0.022408963585434174,0.04201680672268908,0.008403361344537815,0.0056022408963585435,0.0,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0056022408963585435,0.0,0.0028011204481792717,0.0,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0056022408963585435,0.0056022408963585435,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0056022408963585435,0.008403361344537815,0.0028011204481792717,0.008403361344537815,0.011204481792717087,0.0028011204481792717,0.0,0.0,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0,0.0,0.0056022408963585435,0.0028011204481792717,0.0,0.0056022408963585435,0.0028011204481792717,0.0,0.0,0.0028011204481792717,0.0,0.0028011204481792717,0.0,0.0,0.0028011204481792717,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0056022408963585435,0.0,0.0028011204481792717,0.0028011204481792717,0.0,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0,0.0028011204481792717,0.0
1955_Delly_Ourida.book --- ourida,0.05139186295503212,0.021413276231263382,0.023554603854389723,0.010706638115631691,0.019271948608137045,0.019271948608137045,0.008565310492505354,0.008565310492505354,0.014989293361884369,0.004282655246252677,0.006423982869379015,0.0021413276231263384,0.0021413276231263384,0.006423982869379015,0.014989293361884369,0.014989293361884369,0.019271948608137045,0.08137044967880086,0.0021413276231263384,0.010706638115631691,0.0021413276231263384,0.004282655246252677,0.004282655246252677,0.008565310492505354,0.008565310492505354,0.0021413276231263384,0.0021413276231263384,0.004282655246252677,0.004282655246252677,0.004282655246252677,0.008565310492505354,0.006423982869379015,0.01284796573875803,0.004282655246252677,0.006423982869379015,0.006423982869379015,0.0021413276231263384,0.004282655246252677,0.004282655246252677,0.006423982869379015,0.0,0.01284796573875803,0.008565310492505354,0.0,0.01284796573875803,0.0021413276231263384,0.0021413276231263384,0.008565310492505354,0.0021413276231263384,0.0021413276231263384,0.004282655246252677,0.0,0.004282655246252677,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0021413276231263384,0.0,0.0021413276231263384,0.006423982869379015,0.004282655246252677,0.004282655246252677,0.0,0.008565310492505354,0.0021413276231263384,0.0,0.0021413276231263384,0.0,0.0,0.0,0.0,0.008565310492505354,0.006423982869379015,0.006423982869379015,0.0,0.0021413276231263384,0.0,0.004282655246252677,0.0,0.0,0.0,0.0,0.0021413276231263384,0.0,0.004282655246252677,0.0021413276231263384,0.0,0.004282655246252677,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0,0.006423982869379015,0.0,0.0021413276231263384,0.0
